title,review,rating,date,developerResponse
차근차근 쌓아가는 투자,"투자에 관해서 거의 아무것도 모르고 있었는데 파운트 시작하면서 가끔 알람이나 앱 내에서 알려주는 정보들을 통해서 차근차근.. 쌓이는 돈만큼 지식도 쌓여가고 있습니다

내 돈을 내 성향에 맞추어서 관리해주고 리밸런싱으로 시장 상황 맞춰가고... 무엇보다 아직 손실도 없었고 오르기만 했어요 ㅎㅎ

가장 편했던 것은 쉬운 ui, 카카오톡으로 빠르게 주고받는 상담사 분과의 상담이 정말 신뢰감을 더 안겨준다 생각해요",5,2020-10-28 05:00:55,"안녕하세요, 너도야곹톰ㅎ농님 :) 정성스런 리뷰에 감사드립니다. 고객님께 자문서비스와 투자시직을 제공해드리면서 편리하고 신뢰있는 서비스를 제공하기 위해 늘 신경쓰겠습니다.
궁금한점과 투자상담이 필요하실 때는 언제든 카카오톡(https://fount.pub/talk)으로 연락을 남겨주세요!"
안녕하세요,안녕하세요 언니추천으로 파운트를 알게되어 가입하게 되었는데 저는 제가 주식알아보고 혼자 하려니까 너무 어려웠는데 파운트라는 가이드를 통해서 쉽게 재태크에 다가갈 수 있어서 좋습니다 가끔 들어갈때마다 올라가는 수익률을 보니 기분이 좋고 신뢰감이 생겨서 앞으로 더 많은 금액을 납입하고 싶어요~! 파운트 정말 흥하길 바래요~!,5,2021-07-05 00:53:14,"안녕하세요, 찅찅찅ㅋㅋㅋㅋㅋㅋㅌ 고객님 :) 언니분의 추천으로 파운트를 알게 되셨군요! 처음 투자하더라도 쉽고 간편하게 목표를 달성할 수 있는 앱 서비스 제공에 힘쓰겠습니다. 응원해주셔서 감사드리며 문의사항이 있을 때에는 언제든 카카오톡 고객센터(앱 내 '1:1 문의하기')로 연락해주세요!"
추천,"지인에게 추천받아서 조금씩 투자해보는 상태입니다. 아직 시간이 얼마되지 않아 이렇다저렇다 평가할 상황은 아니지만, 일단 앱자체가 직관적이고 편해서 보기 좋아요. 뭔가 간결하면서 명확한 느낌이 들고요.  실제 해주신 강의에도 참석했는데, 잘 모르는 제가 들어도 이해가 잘됐고, 투자에 어떤 식으로 접근하면 될지에 대한 감이 조금은 잡히는 느낌이 들었습니다. 
고민되시는 분은 직접 강의를 먼저 듣고 스스로 생각해 본 다음 접근하셔도 좋을 것 같아요 ㅎㅎ",5,2020-07-01 06:00:50,"안녕하세요, 사랑뿜뿜 고객님 :)
직장인의 돈 모으기 프로그램에 참여하셨군요!

돈 모으기를 위해 필요한 핵심을 강의에서 전달드리고 있는데, 혹시나 부족한 부분이 있었다면, 카카오톡(http://pf.kakao.com/_xcixfWC/chat) 을 통해 연락주세요!

언제든 빠르고 친절하게 답변 드리겠습니다."
간편하고 좋아요,지인 추천으로 알게되서 지금 소액으로 투자중인데 수익이 계속 나고 있네요! 수익이 없을 경우 수수료를 받지 않겠다는 원칙도 너무 마음에 듭니다. 다른 업체들은 수수료가 나지 않아도 운용 수수료 지불하는 곳들도 많은데 파운트는 그만큼 자신 있다는 의미로 말씀하시는 것 같아서 신뢰가 들었습니다 :) 바쁘셔서 투자하기 힘드신 분들 점점 줄어드는 저금리 시대에 은행에 투자하지 마시고 파운트에 한번 투자해보세요~편하게 투자하시기 좋습니다. 추천드립니다.,5,2020-12-22 03:00:36,
1년넘게 쓰고 있습니다.,"핀테크 강의에서 알게되어 1년넘게 쓰고 있습니다. 
작년부터 장이 안 좋았을때에도 원금에서 마이너스 한자리수로 방어력이 아주 좋았던걸로 기억합니다. 
이후에 적립금을 조금씩 늘리고 있는데, 복리효과가 수익으로 나기까지 꾸준히 투자를 해야 할것같네요. 파운트 화이팅 하세요!^^",5,2020-10-27 03:08:43,
고민하신다면 추천합니다,저도 투자경험은 없고 저축만 해오던터라 반신반의 하고 요새 예금금리 다들 아시죠?ㅠㅠ 그래서 우연히 파운트를 발견하여 투자 하게 되었습니다. 빠른 대응과 친절한 설명이 있고 교육자료도 있어서 차근차근 배울수도 있는 부분이 개인적으로 좋았던 것같습니다..,5,2020-11-25 03:37:00,
대학생의 투자처!,재테크에 관심이 많은 대학생입니다 투자 시작한지 몇달 되는거 같은데 여러 로보어드바이저 회사 가운데 파운트를 고른 이유는 기술도 기술이지만 고객과 소통하려는 모습이 너무 좋았습니다 (대표님 영상도 다 찾아봤습니다) 비록 큰 금액을 운용하고 있지는 않지만 앞으로 쭉 납입하며 돈을 늘려갈 생각입니다 앞으로도 믿고 맡길수 있는 소통이 잘되는 파운트가 되어 주셨으면 좋겠습니다,5,2020-10-27 08:09:18,
신기하네요,유튜브 광고보고 다운로드 받아서 처을으로 펀드라는거 해보네요 계좌같은거도 많은 인증필요없이 간단하게 만들어지고 모르는것은 카톡으로 1:1대화로 물어보면 바로즉시는 아니지만 10여분 만에 답장오고 차근차근 자세하고 알아먹기 쉽고 친절하게 알려주신점 매우 만족합니다 어린나이에 시작한것은 아니지만 파운트 통해서 공부도 하고 차근차근 자산을 불려나가 부자가 되보겠습니다,5,2020-10-21 04:49:56,
"재테크, 아는 것도 없고 시간도 없을 때 파운트!",재테크로 뭔가 하긴 해야 하는데 도저히 공부할 시간도 안나고 해서 여러 자산관리 어플 중 수익률이 안정적이라는 파운트를 시작해봤어요. 주변에서도 많이 추천해서 보관하는 셈 치고 시작했는데 만족스러워요. 소액이지만 열심히 굴러가고 있는 걸 보니 믿음직스럽습니다.,5,2021-04-06 00:20:11,
이해가 되지 않는다,"직원은 친절했다 돌머리인 나에게 친절하게 설명해 주었고 그 부분에 대해서는 한없이 감사하다. 다만  
""총 투자금액 720,317원 중 전날자 기준 계좌 평가금이 717,941원 입니다. 매도 날짜에 따라 금액이 달라질 수야 있지만 생각하시는 것 만큼 손해보지는 않으실테니 너무 염려하지는 않으셔도 괜찮습니다."" 라는 답장을 주었다 그러나 입금된 금액은 64만원 이었다 해지후 하루만에 입금되었는데 하루만에 7만원 이상이 줄었다 왜인지 모르겠다 안정형으로 투자했는데도 코로나 때문이었던걸까? 이것이 투자의 위험도인가 나같은 무지렁이는 투자는 하면 안된다는 교훈을 얻었다 7만원정도면 적은금액으로 큰 교훈을 얻은것 같아 그렇게 억울하진 않다 그런데 억울하다 치킨을 몇마리를 먹을수 있었던 돈인가 내가 좋아하는 눈꽃치즈피자를 세판을 시켜먹을 돈인데 억울하다 그치만 안옥율하다고 생각하려고 한다 경제가 나아지면 괜찮으려나 내가 너무 안좋은 시키에 즈돈을 뺀건가 그럼 7만원이나 손해봏것이라고 알려줬으면 사실 안뺐을지오 모른다 모르겠다 내 치킨과 피자가 아깝다 그치만 직원은 잘못이 없다 나와있는대로 이야기 해줬으니 잘못이 없겠지 그래도 나는 억울하다",1,2020-03-13 11:20:21,"안녕하세요, 링동천재 고객님 :)

가입하셨던 펀드 상품의 경우는 각 펀드마다 환매되는데 발생하는 시간의 차이가 있습니다.
그렇다보니 인출을 하려고 하셨던 시점에 아직 매도가 되지 않은 펀드가 있어서 차이가 났을 것으로 확인이 되는데요.

카카오톡(http://pf.kakao.com/_xcixfWC/chat) 으로 연락해 주시면, 다시 한번 확인을 도와드리겠습니다!"
정말 친절한 상담 좋아요,"사실 주식이 어렵고 제가 해야할일도 많아서 자금운용을 어떻게 하는게 좋을지 고민하다가 4개월전부터 파운트를 믿고 시작했는데 정말 만족 스럽습니다. 특히 상담해주시는 분께서 하나하나 천천히 알려주셔서 너무 든든합니다!

앞으로도 좋은 서비스 부탁드리겠습니다 감사합니다",5,2020-10-19 06:33:26,
적극 추천 합니다 !!!,사회 초년생이라서 자산관리를 어떻게 해야할지 관심이 있었지만 막막했었는데 우연히 지인을 통해서 파운트라는 앱을 알게되었습니다! 조금이라도 모르는 내용이 생겨서 카카오톡 상담 요청하면 빠르게 피드백 해줘서 좋은거 같아요!!!!!! 투자에 대해서 잘 몰라도 파운트가 알아서 저에게 맞는 투자도 해주고 편리 합니다. 파운트로 부자되고 싶어요ㅠㅠ,5,2020-02-25 04:18:12,
기대되는 어플😆,"개별 펀드만 가입하다가 포트폴리오라는 개념을 처음 알면서 관심이 생겨 다운받아보았습니다. 신금투 계좌개설부터 쭉쭉 쉽게 할수 있네요.
앞으로 수익률이 어떻게 기록되는지, 혹은 마이너스 장에서 어떻게 버티는지가 중요하겠죠?? 수고 많이 해주셔서 부디 좋은 결과를 보여주시길 바랍니다.",5,2018-06-27 01:10:12,고객님 소중한 의견 감사합니다 :) MK파운트는 로보어드바이저를 활용한 중수익 중위험 상품들로 구성되어 하락장에서 방어가 잘됩니다. 고객님의 기대에 부응하는 MK파운트가 되도록 최선을 다하겠습니다!
흐뭇하게 바라보는 재미가 있어요,"광고보고 깔게됐는데 ui도 깔끔하고 매일 변동되는 수익률에 매일 앱을 켜보게됩니다
첨에 가입해서 등록하기까지 장벽이 너무 길고 지루해서 진짜 포기할까 생각도 들었는데 한번하고나니 편하고 잘 깐가같아서 좋습니다
바쁜 시기에 코인이나 주식 일일이 보며 투자하기에 한계가 있었는데 인공지능 투자 넘 좋아요!",5,2021-04-27 03:16:13,
투자가 어려워 막막해하던 중 만난 어플,적금으로는 돈이 안모이고 주식을 공부하려니 너무 어려워 막막해하던 중 만나게된 어플이예요! 저의 투자성향을 파악해주고 그에 맞는 상품도 추천을 해줘서 너무 좋았어요. 상품별로 설명이 되어있어도 저는 워낙 이런방면으로 아는게 없어서 궁금한 점들이 생기더라구요. 그래서 카톡으로 문의했더니 바로 친절하게 답변을 해주시더라구요‘◡’✿ 너무 감사했어요ㅠㅠ 더 사용해보고 또 리뷰남길게요･ᴗ･,5,2020-10-22 01:42:04,
저도 부자될수 있나요 ?! :),이제 재테크에 관심이 생겨서 투자를 하고 싶은데 어디에 어떻게 할지 몰라 막막했었습니다. 파운트 앱은 추천을 해주는 부분이 있어 저같이 재테크를 잘 모르는 사람도 쉽게 이용할 수 있는 것 같습니다.  로보어드바이저는 제가 구지 신경쓰지 않아도 되니 그 부분또한 저에게 딱 맞추어져 있어 편리합니다. 수익성이 좋다고 들었는데 저도 그 좋은 수익성에 올라타고 싶네요! 존버할께요,5,2020-09-17 08:08:52,"안녕하세요, 오홍롱홍님 :)

파운트는 투자에 경험이 없는 분들이라도 쉽게 안정적인 투자를 할 수 있도록 도와드리고 있습니다. 안정적으로 투자를 운용하는 역할부터 금융에 대해 꼭 아셔야 할 정보를 정리하여 전달하고, 궁금한 것들을 바로 해결해 드리는 역할까지!

누구든 쉽게 시작하실 수 있도록 노력하고 있으니, 사용하시면서 궁금한 사항이 있을 경우 언제든 카카오톡(https://fount.pub/talk) 으로 연락 해주시면 빠르게 확인하여 답변드리도록 하겠습니다!"
엄청 좋네요!,"친구한테 추천받아서 앱 깔고 사용중인데, 사용하기 편하게 앱을 만든 것 같아요. 
10x10 돈모으기 프로그램도 잘 봤습니다. 
금융 관련된 지식 쌓을 수 있고 투자방법도 알려주고 계좌 개설도 간편하게 되니까 더 좋은 것 같아요. 
잘 되어서 제 돈도 많이 쌓였으면 좋겠네요!",5,2020-01-30 03:28:08,
오류 수정 요청,피드백 드릴 곳이 여기가 제일 나을 거 같네요. 요즘 이용 중이고 꾸준히 계속 투자할 생각인데 가끔 앱이 비밀번호를 입력하고 메인화면 들어가면 아예 터치가 안 돼서 앱을 껐다 다시 켜야 하는 신경 쓰이는 부분이 하나 있습니다. 고쳐주세요. 아이폰 se2 iOS 13.6.1입니다.,4,2020-09-04 09:48:07,"안녕하세요, HO_ON.jg 고객님 :)

현재 말씀하신 오류를 인지하고 이를 해결하기 위해 업데이트를 준비 중에 있습니다.
빠르게 다음 업데이트를 준비하여 불편한 부분을 해소해 드리겠습니다!

그 외에 문제가 있다면, 카카오톡 문의로 연락주시면 재빠르게 해결해드리겠습니다 :)"
와우~~ 이거 정말 좋은 금융 비서네요,주식 초보자인데요. 하루 하루 단타로 수익 보다가 한 번에 음봉에 내려가서 한참을 가슴 쓸어내린 적이 한 두번이 아니었는데요. 거 참 나름 성향대로 파악투자를 대신 해주는 파운트 정말 괜찮네요. 신경 쓸 필요없ㅇ 가끔 확인하는 정도의 수익이기는 하지만 맘이 정말 편해진다는 것이 장점중 장점이네요. 강추합니다!!,5,2021-04-20 10:36:19,
유튜브,요즘 유튜브 알고리즘에 투자관련 영상이 많이뜨더라구요. 파운트도 그 중 하나였어요. 솔직한 심정으로 기대하진 않았는데 생각보다 괜찮은 서비스 같아요. 상담해주시는 분들도 친절하시고..장기투자 도전해볼게요. 감사합니다.,5,2021-05-18 10:31:03,
전보다 더 깔끔하고 편리해졌어요!,주린이들한테 딱!인거같아요!!! 주식에 대해 잘모르는데 저의 투자성향을 파악해서 ai가 알아서 척척해주니까 좋아요! 수익이 날때마다 신기하고 좋았어요 1:1문의도 있어서 궁금할때마다 물어볼수도있고 믿음이 갑니다! 추천해요!ㅎㅎ👍,5,2021-03-26 03:02:30,
추천합니다.,"자산은 파운트에 맡기고, 본업과 자기계발에 집중하라는 말이 저를 움직였습니다. 처음에는 시험삼아 소액투자했는데, 알아볼수록 믿음가는 회사라서 오늘 목돈을 추가입금하고 카톡상담통해 리밸런싱했는데 친절하고 빠른 처리해주셔서 만족스럽습니다.",5,2021-02-01 02:22:48,
파운트후기,블로그 통해서 우연히 알게된 앱인데 신박하다 싶어서 검색해보니 이미 많은 분들이 이용하고 계시더라구요. 펀드 혼자 하려면 어렵워서 어떻게 해야할지 잘 몰랐는데 알아서 관리해주니까 너무 편하네요~! 앞으로 다른 투자도 가입해볼생각입니다.,5,2020-12-15 06:41:57,
투자라는것에 관심을 갖게 되었어요,유튜브에선가 광고로 보게 되었어요. 다른건 모르겠고 돈을 가지고만 있으면 쓰게 된다는것에 끌려 파운트를 이용하게 된거 같아요. 아무래도 인공지능이라는게 아직은 불안한감이 있어 정말 작은 소액을 넣었지만 차차 투자에 관해 더 배워갈 수 있는 좋은 기회가 된거 같아요.,5,2021-04-20 16:57:03,
대학생들도 쉽게 가능,아 저는 현재 대학생인데 아르바이트 하면서 모아둔 돈을 좀 투자하고 싶어서 알아보다가 sns에서 광고 하는거 보고 반신반의하면서 깔아봤어요 ^^ 상담도 직원분들이 친절하게 해주시고 궁금한게 있거나 그럴때 카카오 채널로 문의하면 바로바로 답 주셔서 정말 좋았습니다~ 정말 왕 추천이요!,5,2021-03-08 05:45:18,
파운트 해지,파운트 투자할때는 쉽게 만들어놓고 해지하면 돈 다시 받기가 껄끄러움 다운받고 인증하고 이것저것 귀찮게 만들어놨음;;,1,2021-04-02 10:49:30,"안녕하세요, scftvhrdcwgj 고객님 :) 해지 후 출금과정에서 불편을 겪으셨군요ㅠ 최대한 자금을 안정적으로 운용할 수 있도록 제휴계좌를 활용한 다는 것이 불편으로 다가가게 된 것 같습니다. 이러한 불편을 해소하기 위해 하반기에는 오픈뱅킬을 활용하여 좀 더 간편한 입출금이 가능하도록 앱 서비스를 개선할테니 기다려주시면 감사하겠습니다. 보다 편리한 서비스로 성장하겠습니다!"
조금씩 투자금액을 늘려가고 있어요.,"투자에는 관심도 없고 주식은 어렵고 예금 금리는 한심하고 해서 크게 공부 안해도 되는 로보어드바이저에 대해서 우연히 알게되어 소액 투자해봤어요.
핀트도 같이 돌려봤다가 수익률이 여기가 더 좋아서 갈아 탔어요. 
수익률이 계속 플러스되니 투자금을 늘리게 되네요.
아쉬운 점은 핀트처럼 내 자산이 첫페이지에 나왔으면 좋겠고 가상이라도 해지예상금액 확인이 좀 쉬웠으면 좋겠어요.",5,2020-11-17 00:15:35,
"좋은상품, 깔끔한 UX, 친절한 CS",여러개의 핀테크 관련 어플로 재테크 중인데 솔직히 파운트가 여러측면에서 너무 좋아요.. 더 많은 사람들이 알았으면 하는 서비스고 늘 응원합니다!! 친절한 cs로 늘 감동받고 있습니다 ㅠㅠ  수익율 10프로 가즈아~,5,2020-09-04 09:08:59,"안녕하세요, 재둥222 님 :)
여러 부분에서 다른 서비스에 비해 더 좋은 경험을 드리고자 노력 중입니다!
특히, 회사에 미션과도 부합하는 고객서비스 부분은 더욱 신경쓰며 모든 고객들이 충분히 안정적인 자산관리를 이해하고 투자할 수 있도록 돕고자 하고 있습니다

언제든 궁금한 사항이 있으시다면 카카오톡(https://fount.pub/talk) 으로 연락해주세요!"
카톡상담 굿,요즘은 너나하고 다 주식에 손대는데 아무것도 모르는 저는 친구따라 아무거나 투자하기엔 불안해서 알아보다가 파운트를 발견했습니다. 대표님도 대단하신 분이고 상담해주시는 분도 친절하셔서 믿고 시작햇어요. 소액이지만 잘 벌어서 목돈이 되면 좋겠어요.,5,2021-04-29 15:05:55,
파운트 너무 시작하길 잘한것같아요.,"회사생활 몇년씩하면서 예/적금외의 금융상품에는 가입해본적도 없고 알아보기가 힘들어서 시작하지 못했는데
파운트에 투자금을 입금하면 분할투자와 현황들을 한눈에 볼수있어서 너무 좋은것같아요.
추후에 따로 모아두었던 돈들을 파운트를 통해서 부자가 되볼 생각입니다!!!!",5,2020-12-09 07:13:04,
다른데도 펀드하고 있는데,"요즘 계속 떨어지고 있어서 낙심하고 있었는데,
파운트에서 하루만에 오르는거 보고 바로 추가입금했습니다 물론 계속 지켜봐야 하겠지만 저는 장기투자하려고 생각중이라 꾸준히 해보려구요~참 상담도 빨리 빨리 잘해주셔서 너무 좋아요^^",5,2020-11-04 07:07:00,
